19
71
22
40
28
43
69
67
31
67
31
60
76
39
47
31
24
42
39
67
35
46
45
19
45
71
34
46
28
65
29
32
37
33
32
65
77
31
49
36
35
80
35
31
45
65
71
18
47
28
36
23
41
53
19
34
41
47
35
25
27
19
29
29
46
75
38
21
40
19
37
42
52
35
56
26
18
38
25
27
37
74
25
43
52
39
40
28
71
28
23
40
44
79
17
19
68
42
29
26
47
61
26
22
27
28
66
47
40
20
69
51
49
33
69
74
26
52
77
17
18
42
53
23
44
35
36
71
51
17
18
50
39
27
78
71
18
76
21
51
38
19
27
35
65
36
43
17
60
41
20
29
79
68
46
31
42
47
70
18
19
18
42
65
73
23
27
32
66
46
27
34
28
44
55
36
26
34
73
24
25
26
45
69
17
27
35
79
79
47
78
18
17
18
35
29
39
39
75
18
18
45
19
36
17
48
51
17
59
37
18
45
17
18
37
31
69
36
23
38
43
37
26
17
17
46
44
39
71
46
71
59
38
20
17
21
70
78
24
34
62
17
29
40
49
20
26
22
19
73
31
24
36
26
28
41
31
24
27
20
66
41
43
30
21
47
66
41
79
74
42
24
21
44
72
31
53
47
27
79
65
53
45
79
33
24
48
52
69
77
37
24
19
17
24
34
20
75
18
54
68
30
19
52
24
32
39
29
49
79
34
71
69
22
21
74
40
70
18
42
24
17
39
24
19
42
26
47
34
24
36
26
69
28
49
26
17
80
32
57
17
78
50
32
41
30
29
27
54
22
19
19
50
63
40
17
47
40
28
17
28
35
57
55
43
22
76
58
18
18
56
31
23
30
41
33
58
34
37
42
34
17
34
23
70
47
30
40
31
31
78
31
26
60
62
67
35
61
51
34
32
34
25
60
67
35
17
59
31
55
17
28
45
19
19
53
66
80
24
57
27
22
18
64
33
60
50
21
22
38
66
66
30
69
76
35
27
39
35
34
30
18
56
18
19
73
17
34
30
38
34
17
18
32
28
18
72
55
21
37
42
80
30
47
27
28
20
29
18
29
27
33
46
38
33
18
22
79
34
59
28
31
35
44
42
32
44
36
30
34
42
33
37
29
29
34
61
72
28
77
17
70
43
71
42
24
44
22
30
71
20
31
41
74
45
39
25
27
38
42
40
26
76
69
25
22
36
69
67
39
17
38
27
54
23
46
22
22
36
52
43
22
43
41
59
70
64
25
56
66
42
19
22
45
24
22
24
34
46
66
29
36
57
17
38
65
35
33
76
41
42
36
56
29
18
56
73
24
29
50
40
56
25
29
31
68
64
76
41
64
66
28
80
60
22
21
27
47
67
41
76
19
52
80
23
20
24
17
49
25
20
71
17
48
24
27
67
60
55
19
17
64
19
54
26
18
30
32
54
17
56
31
76
61
79
78
39
40
44
29
69
43
21
29
21
40
78
40
28
77
38
25
28
29
44
26
31
28
42
40
23
61
18
52
31
77
65
38
47
28
23
26
32
18
43
50
20
47
72
45
78
19
38
78
17
24
42
42
36
20
72
49
32
45
36
77
39
70
51
80
48
45
17
19
20
18
38
73
22
17
22
67
49
22
30
78
17
74
63
28
74
37
23
39
37
27
64
80
17
29
58
38
46
34
79
44
35
42
40
37
17
40
38
46
26
38
17
42
27
36
47
66
20
34
79
69
62
31
17
17
38
42
17
41
38
42
21
31
39
40
66
34
40
60
50
60
20
56
26
50
79
26
37
43
59
18
79
26
60
71
35
18
60
42
40
30
28
42
25
22
42
65
43
60
60
31
46
39
53
31
68
69
40
26
18
28
80
23
64
48
41
31
47
31
64
69
49
22
26
24
64
65
26
31
41
21
64
51
49
69
18
64
37
60
79
26
33
23
56
26
17
17
25
74
50
22
35
22
47
38
23
22
48
19
33
37
46
39
38
52
24
38
28
22
59
47
40
34
28
43
80
17
80
80
32
18
17
80
24
80
32
80
42
34
48
44
26
48
47
25
39
61
22
46
47
34
24
69
59
27
47
49
65
17
77
59
77
30
47
21
53
38
66
25
73
52
76
45
48
45
18
66
59
35
35
58
46
30
18
31
60
73
66
27
28
68
50
39
58
26
31
48
78
32
57
58
38
28
55
17
32
70
45
48
39
32
20
37
33
77
56
67
28
53
20
37
49
54
17
44
68
56
46
28
74
21
35
25
45
45
45
19
76
36
57
22
34
75
49
66
44
23
56
43
49
33
30
51
36
77
69
62
23
74
40
18
60
32
22
28
63
29
17
59
50
32
33
44
49
71
50
19
79
31
66
63
39
19
51
44
19
69
26
27
44
38
19
35
35
63
30
33
74
68
66
34
40
68
57
20
48
62
32
53
35
